name,repair_shop_type,repair_scope,contac,region,address,latitude,longitude,available_time
기아 창원서비스센터,기아,모든 수리,055-273-8585,경상남도,창원시 성산구 창원대로 504,35.2284911921092,128.649897004099,08:30 ~ 17:30
기아 포항서비스센터,기아,모든 수리,054-240-8585,경상북도,포항시 북구 중앙로 185,36.029504586045,129.366508812059,08:30 ~ 17:30
소촌점 기아오토큐,기아,고전압배터리 외 모든 수리,062-943-8587,광주광역시,광산구 소촌로 52,35.1489757772341,126.79384778436189,08:30 ~ 18:00
송정점 기아오토큐,기아,고전압배터리 외 모든 수리,062-943-8287,광주광역시,광산구 송정로 43,35.1356392280261,126.795965073332,08:30 ~ 17:30
신창점 기아오토큐,기아,고전압배터리 외 모든 수리,062-959-8283,광주광역시,광산구 신창로36번길 42,35.189181971596234,126.83926894107717,09:00 ~ 17:00
흑석점 기아오토큐,기아,고전압배터리 외 모든 수리,062-955-1410,광주광역시,광산구 용아로 428,35.18134333487425,126.80518161105655,08:30 ~ 18:00
월계점 기아오토큐㈜,기아,고전압배터리 외 모든 수리,062-973-6633,광주광역시,광산구 첨단중앙로124번길 16,35.21629045908065,126.84294983928696,08:30 ~ 17:30
주월점 기아오토큐,기아,고전압배터리 외 모든 수리,062-383-8872,광주광역시,남구 금화로374번안길 11,35.140138725488,126.886788739937,08:30 ~ 18:00
진월점 기아오토큐,기아,고전압배터리 외 모든 수리,062-654-8582,광주광역시,남구 서문대로 737-3,35.12482133500511,126.89733112970087,08:30 ~ 18:00
일곡점 기아오토큐,기아,고전압배터리 외 모든 수리,062-573-8572,광주광역시,북구 설죽로471번길 9,35.2008283930324,126.898379813115,08:30 ~ 18:00
동광주서비스 기아오토큐㈜,기아,고전압배터리 외 모든 수리,062-251-8587,광주광역시,북구 오문로 228,35.1895079134365,126.92957623478,09:00 ~ 18:00
풍향점 기아오토큐,기아,고전압배터리 외 모든 수리,062-266-8285,광주광역시,북구 필문대로 105,35.16138334836572,126.93040831189256,08:30 ~ 17:30
양산점 기아오토큐,기아,고전압배터리 외 모든 수리,062-572-0777,광주광역시,북구 하서로 381,35.2089495828236,126.873505756105,09:00 ~ 18:00
금호점 기아오토큐,기아,고전압배터리 외 모든 수리,062-373-8575,광주광역시,서구 금호운천길 3,35.13570923015563,126.85754449010292,09:00 ~ 17:40
농성점 기아오토큐,기아,고전압배터리 외 모든 수리,062-351-8582,광주광역시,서구 죽봉대로 36,35.1561888989924,126.883557357825,08:30 ~ 17:30
상무점 기아오토큐,기아,고전압배터리 외 모든 수리,062-376-8272,광주광역시,서구 죽봉대로 36,35.1561888989924,126.883557357825,08:30 ~ 17:30
쌍촌점 기아오토큐,기아,고전압배터리 외 모든 수리,062-383-8272,광주광역시,서구 천변좌하로 430,35.1666594451252,126.85849819028763,08:30 ~ 17:30
기아 광주서비스센터,기아,모든 수리,062-371-8585,광주광역시,서구 죽봉대로 36,35.1561888989924,126.883557357825,08:30 ~ 17:30
대명점 기아오토큐,기아,고전압배터리 외 모든 수리,053-653-8285,대구광역시,남구 대명로 85,35.8398418607327,128.56724325143,08:30 ~ 18:30
신당점 기아오토큐,기아,고전압배터리 외 모든 수리,053-583-8582,서울,중구 다산로40길 15,37.5639831864416,127.016864754223,09:00 ~ 18:00
본리점 기아오토큐,기아,고전압배터리 외 모든 수리,053-562-0303,대구광역시,달서구 용산로 14-1,35.8386832530877,128.531017568263,09:00 ~ 18:00
현풍점 기아오토큐㈜,기아,고전압배터리 외 모든 수리,053-614-0085,대구광역시,달성군 현풍읍 현풍동로18길 29,35.70051825723654,128.45265741859117,09:00 ~ 18:30
화원점 기아오토큐,기아,고전압배터리 외 모든 수리,053-636-9002,대구광역시,달성군 화원읍 사문진로 361,35.80746802087562,128.48949317207732,09:00 ~ 18:30
신천점 기아오토큐,기아,고전압배터리 외 모든 수리,053-755-1722,대구광역시,동구 국채보상로 839,35.8675898661479,128.622631376346,09:00 ~ 18:00
신암점 기아오토큐,기아,고전압배터리 외 모든 수리,053-956-8285,대구광역시,동구 동북로 312,35.89145528590227,128.62358786467468,09:00 ~ 18:00
용계점 기아오토큐,기아,고전압배터리 외 모든 수리,053-984-8206,대구광역시,동구 동촌로 356,35.8768976865572,128.678173878346,08:30 ~ 18:00
고성점 기아오토큐㈜,기아,고전압배터리 외 모든 수리,053-359-0330,경상남도,고성군 고성읍 남해안대로 2562,34.97231579622566,128.3355972553411,08:30 ~ 18:00
동천점 기아오토큐,기아,고전압배터리 외 모든 수리,053-326-0303,대구광역시,북구 팔거천동로26길 4-20,35.9347939983066,128.556413085498,08:30 ~ 18:30
평리점 기아오토큐,기아,고전압배터리 외 모든 수리,053-559-1030,대구광역시,서구 북비산로 231-4,35.8795014951969,128.558510547927,09:00 ~ 18:30
중리점 기아오토큐,기아,고전압배터리 외 모든 수리,053-566-7999,대구광역시,서구 평리로 249,35.8629780527189,128.550712103081,08:30 ~ 18:30
노변점 기아오토큐,기아,고전압배터리 외 모든 수리,053-794-3883,대구광역시,수성구 고산로 71,35.8370897436848,128.703748858752,08:30 ~ 18:00
들안길 상동점 기아오토큐,기아,고전압배터리 외 모든 수리,053-764-0082,대구광역시,수성구 들안로 95,35.8384000616492,128.61621534473,09:00 ~ 18:00
만촌점 기아오토큐,기아,고전압배터리 외 모든 수리,053-746-5777,대구광역시,수성구 무열로 79,35.865455941841,128.649361331995,09:00 ~ 18:00
중동점 기아오토큐,기아,고전압배터리 외 모든 수리,053-766-8584,경기도,부천시 원미구 부일로 380,37.48705807813124,126.77226338831868,09:00 ~ 18:30
기아 대구서비스센터,기아,모든 수리,053-351-8585,대구광역시,북구 팔달로 53,35.891039275826,128.555768732298,08:30 ~ 17:30
경남모터스 주식회사 기아오토큐,기아,고전압배터리 외 모든 수리,055-251-5200,경상남도,김해시 김해대로2567번길 30,35.2313412055945,128.907958092355,08:30 ~ 17:30
사파점 기아오토큐,기아,고전압배터리 외 모든 수리,055-281-3293,경상남도,창원시 성산구 비음로4번길 37-10,35.2259267950709,128.699488313752,09:00 ~ 18:00
상남점 기아오토큐,기아,고전압배터리 외 모든 수리,055-288-9201,경상남도,창원시 성산구 상남로58번길 9,35.218892489037,128.680210916168,09:00 ~ 18:30
중동점 기아오토큐,기아,고전압배터리 외 모든 수리,055-283-3370,경기도,부천시 원미구 부일로 380,37.48705807813124,126.77226338831868,09:00 ~ 18:30
지원정비공업사 기아 오토큐,기아,고전압배터리 외 모든 수리,055-238-1500,경상남도,창원시 의창구 무역로 563,35.22835891573889,128.6392711801598,08:30 ~ 18:00
사림점 기아오토큐,기아,고전압배터리 외 모든 수리,055-261-0202,경상남도,창원시 의창구 사림로 51,35.2474002725151,128.678360130582,08:30 ~ 18:30
팔용점 기아오토큐,기아,고전압배터리 외 모든 수리,055-296-1604,경상남도,창원시 의창구 사화로10번길 26,35.2555441908203,128.607173585516,08:30 ~ 18:00
남창원서비스 기아오토큐,기아,고전압배터리 외 모든 수리,055-265-5900,경상남도,창원시 의창구 차상로150번길 46,35.23484760888341,128.63734988160073,08:30 ~ 18:00
경남진해서비스 기아오토큐,기아,고전압배터리 외 모든 수리,055-547-1970,경상남도,창원시 진해구 진해대로1114번길 15,35.12961726825154,128.70912577056595,08:30 ~ 17:30
광도점 기아오토큐,기아,고전압배터리 외 모든 수리,055-648-7474,경상남도,통영시 광도면 남해안대로 1043,34.8864061392478,128.414593056563,08:30 ~ 17:30
통영서비스 기아오토큐,기아,고전압배터리 외 모든 수리,055-648-2626,경상남도,통영시 광도면 죽림2로 14-36,34.87921919409809,128.41350304929975,08:30 ~ 17:30
함안서비스 기아오토큐㈜,기아,고전압배터리 외 모든 수리,055-582-9712,경상남도,함안군 군북면 월촌로 232,35.29979480607746,128.29677276450147,09:00 ~ 17:30
함양점 기아오토큐,기아,고전압배터리 외 모든 수리,055-964-0310,경상남도,함양군 함양읍 함양로 1272,35.53023163100023,127.73418734978053,09:00 ~ 18:00
합천점 기아오토큐,기아,고전압배터리 외 모든 수리,055-932-8484,경상남도,합천군 합천읍 옥산로 134,35.56703245912249,128.16962355788868,08:30 ~ 18:00
중앙점 기아오토큐,기아,고전압배터리 외 모든 수리,053-811-8572,경상북도,경산시 경안로 168,35.82245816717379,128.73784695964713,08:30 ~ 18:00
경산서비스 기아오토큐㈜,기아,고전압배터리 외 모든 수리,053-811-1000,대구광역시,북구 팔달로 53,35.891039275826,128.555768732298,08:30 ~ 17:30
중방점 기아오토큐,기아,고전압배터리 외 모든 수리,053-812-8572,경상북도,경산시 중방로 58,35.8298076152182,128.740534615202,08:30 ~ 18:00
진량점 기아오토큐,기아,고전압배터리 외 모든 수리,053-852-8252,경상북도,경산시 진량읍 낙산1길 52-2,35.8766391202833,128.817774196514,08:30 ~ 18:00
성건점 기아오토큐,기아,고전압배터리 외 모든 수리,054-774-8285,경상북도,경주시 북문로 8,35.849683961056,129.203283358884,09:00 ~ 18:00
외동점 기아오토큐,기아,고전압배터리 외 모든 수리,054-776-9271,경상남도,김해시 금관대로 1184,35.2327805776674,128.852678754393,09:00 ~ 18:00
황성점 기아오토큐,기아,고전압배터리 외 모든 수리,054-773-2500,경상북도,경주시 용담로 24-41,35.8610059444702,129.220240047699,09:00 ~ 18:30
동천점 기아오토큐,기아,고전압배터리 외 모든 수리,054-775-8572,대구광역시,북구 팔거천동로26길 4-20,35.9347939983066,128.556413085498,08:30 ~ 18:30
산동점 기아오토큐,기아,고전압배터리 외 모든 수리,054-471-0800,경상북도,구미시 산동읍 첨단기업1로 32,36.1404730366474,128.440701540294,09:00 ~ 18:00
상모점 기아오토큐,기아,고전압배터리 외 모든 수리,054-465-1321,경상북도,구미시 상사동로12길 5,36.091840348392296,128.35931349348525,09:00 ~ 18:00
인동점 기아오토큐,기아,고전압배터리 외 모든 수리,054-475-4754,경상북도,구미시 인동남길 94,36.09812407098569,128.42627932902556,09:00 ~ 18:00
덕곡점 기아오토큐,기아,고전압배터리 외 모든 수리,054-436-7788,경상북도,김천시 무실1길 14,36.1151772902911,128.154098275306,08:30 ~ 17:30
점촌점 기아오토큐,기아,고전압배터리 외 모든 수리,054-556-5109,경상북도,문경시 중앙10길 10,36.5983534368985,128.202929197539,08:00 ~ 18:00
신봉점 기아오토큐,기아,고전압배터리 외 모든 수리,054-536-0145,경상북도,상주시 경상대로 2743,36.39254604340956,128.1522680294213,08:30 ~ 17:30
용상점 기아오토큐,기아,고전압배터리 외 모든 수리,054-823-1811,경상북도,안동시 경동로 1091,36.5505612257116,128.772625681671,08:30 ~ 17:30
안동종합서비스 기아오토큐㈜,기아,고전압배터리 외 모든 수리,054-841-001,경상북도,안동시 경북대로 770,36.5969230447976,128.701504655656,08:30 ~ 17:30
옥동점 기아오토큐,기아,고전압배터리 외 모든 수리,054-841-9700,경상북도,안동시 옥동3길 51,36.5615873847879,128.703079245994,08:30 ~ 18:00
영주점 기아오토큐,기아,고전압배터리 외 모든 수리,054-635-5710,경상북도,영주시 신재로 21,36.830788798051486,128.61043493438055,09:00 ~ 18:00
화룡점 기아오토큐,기아,고전압배터리 외 모든 수리,054-331-1227,경상북도,영천시 천문로 493,35.9789590090183,128.922399213859,08:30 ~ 18:00
회원점 기아오토큐,기아,고전압배터리 외 모든 수리,055-224-1170,경상남도,창원시 마산회원구 3.15대로 566,35.22467874908671,128.5730961119844,08:30 ~ 18:00
내서점 기아오토큐,기아,고전압배터리 외 모든 수리,055-232-8523,경상남도,창원시 마산회원구 내서읍 중리공단로 110,35.24073436564607,128.5099827940781,08:30 ~ 17:30
고촌점 기아오토큐㈜,기아,고전압배터리 제외 모든 수리,031-983-8583,경기도,김포시 고촌읍 은행영사정로 23,37.6017633103084,126.77280541618606,08:30 ~ 18:00
약대점 기아오토큐㈜,기아,고전압배터리 제외 모든 수리,032-684-7275,경기도,부천시 원미구 중동로 362,37.51189203028563,126.7701802997972,08:30 ~ 18:00
장기점 기아오토큐,기아,고전압배터리 제외 모든 수리,031-982-8383,경기도,김포시 김포한강2로24번길 114,37.6471853114571,126.675247079261,08:30 ~ 18:00
아성자동차정비공장 기아오토큐,기아,고전압배터리 제외 모든 수리,054-261-3700,경상북도,포항시 북구 흥해읍 새마을로394번길 28,36.0454912596441,129.320229917807,09:00 ~ 18:00
㈜화성자동차정비 기아오토큐,기아,고전압배터리 제외 모든 수리,054-733-3366,경기도,화성시 만세구 장안면 장안로 300,37.084224144836,126.84820290304,09:00 ~ 18:00
북포항서비스 기아오토큐,기아,모든 수리,054-253-3651,경상북도,포항시 북구 흥해읍 삼흥로502번길 40,36.10364063856334,129.37173476009602,09:00 ~ 18:00
경산서비스 기아오토큐㈜,기아,모든 수리,053-811-1000,대구광역시,북구 팔달로 53,35.891039275826,128.555768732298,08:30 ~ 17:30
황성점 기아오토큐,기아,고전압배터리 제외 모든 수리,054-773-2500,경상북도,경주시 용담로 24-41,35.8610059444702,129.220240047699,09:00 ~ 18:30
학산점 기아오토큐,기아,고전압배터리 제외 모든 수리,054-244-8285,경상북도,포항시 북구 아호로 70,36.0581684342054,129.370029197664,08:30 ~ 18:00
대도점 기아오토큐,기아,고전압배터리 제외 모든 수리,054-274-8272,경상북도,포항시 남구 포스코대로 399,36.015220955797,129.366519564072,08:30 ~ 18:00
대잠점 기아오토큐,기아,모든 수리,054-282-2833,경상북도,포항시 남구 희망대로 719,36.0097764292077,129.351998203326,08:30 ~ 18:00
성건점 기아오토큐,기아,고전압배터리 제외 모든 수리,054-774-8285,경상북도,경주시 북문로 8,35.849683961056,129.203283358884,09:00 ~ 18:00
중앙점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-811-8572,경상북도,경산시 경안로 168,35.82245816717379,128.73784695964713,08:30 ~ 18:00
동천점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-326-0303,대구광역시,북구 팔거천동로26길 4-20,35.9347939983066,128.556413085498,08:30 ~ 18:30
중방점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-812-8572,경상북도,경산시 중방로 58,35.8298076152182,128.740534615202,08:30 ~ 18:00
진량점 기아오토큐,기아,모든 수리,053-852-8252,경상북도,경산시 진량읍 낙산1길 52-2,35.8766391202833,128.817774196514,08:30 ~ 18:00
청림점 기아오토큐,기아,고전압배터리 제외 모든 수리,054-291-9077,경상북도,포항시 남구 동해안로 6051,35.9948190211033,129.403291302072,09:00 ~ 18:00
흥해점 기아오토큐,기아,고전압배터리 제외 모든 수리,054-262-6661,경상북도,포항시 북구 흥해읍 남미질로 6,36.10461260215856,129.34373848465225,09:00 ~ 18:30
오천점 기아오토큐,기아,고전압배터리 제외 모든 수리,054-292-1163,경상북도,포항시 남구 오천읍 철강로 795,35.9616664420077,129.413510203519,09:00 ~ 18:00
쌍촌점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-383-8272,광주광역시,서구 천변좌하로 430,35.1666594451252,126.85849819028763,08:30 ~ 17:30
금호점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-373-8575,광주광역시,서구 금호운천길 3,35.13570923015563,126.85754449010292,09:00 ~ 17:40
진월점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-654-8582,광주광역시,남구 서문대로 737-3,35.12482133500511,126.89733112970087,08:30 ~ 18:00
용봉점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-511-4100,광주광역시,북구 비엔날레로 192,35.1828371009726,126.898072848895,08:30 ~ 18:00
상무점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-376-8272,광주광역시,서구 죽봉대로 36,35.1561888989924,126.883557357825,08:30 ~ 17:30
양산점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-572-0777,광주광역시,북구 하서로 381,35.2089495828236,126.873505756105,09:00 ~ 18:00
송정점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-943-8287,광주광역시,광산구 송정로 43,35.1356392280261,126.795965073332,08:30 ~ 17:30
풍향점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-266-8285,광주광역시,북구 필문대로 105,35.16138334836572,126.93040831189256,08:30 ~ 17:30
월계점 기아오토큐㈜,기아,모든 수리,062-973-6633,광주광역시,광산구 첨단중앙로124번길 16,35.21629045908065,126.84294983928696,08:30 ~ 17:30
일곡점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-573-8572,광주광역시,북구 설죽로471번길 9,35.2008283930324,126.898379813115,08:30 ~ 18:00
흑석점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-955-1410,광주광역시,광산구 용아로 428,35.18134333487425,126.80518161105655,08:30 ~ 18:00
농성점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-351-8582,광주광역시,서구 죽봉대로 36,35.1561888989924,126.883557357825,08:30 ~ 17:30
소촌점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-943-8587,광주광역시,광산구 소촌로 52,35.1489757772341,126.79384778436189,08:30 ~ 18:00
주월점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-383-8872,광주광역시,남구 금화로374번안길 11,35.140138725488,126.886788739937,08:30 ~ 18:00
신창점 기아오토큐,기아,고전압배터리 제외 모든 수리,062-959-8283,광주광역시,광산구 신창로36번길 42,35.189181971596234,126.83926894107717,09:00 ~ 17:00
대구서비스센터 기아 오토큐,기아,모든 수리,053-351-8585,대구광역시,북구 팔달로 53,35.891039275826,128.555768732298,08:30 ~ 17:30
남대구서비스 기아오토큐㈜,기아,모든 수리,053-582-5211,대구광역시,달서구 성서공단로54길 8,35.8348045522972,128.511381593577,09:00 ~ 18:00
서대구서비스 기아오토큐㈜,기아,모든 수리,053-295-8585,대구광역시,북구 팔달로 53,35.891039275826,128.555768732298,08:30 ~ 17:30
신암점 기아오토큐,기아,모든 수리,053-956-8285,대구광역시,동구 동북로 312,35.89145528590227,128.62358786467468,09:00 ~ 18:00
태전점 기아오토큐,기아,고전압배터리 제외 모든 수리,031-769-9800,대구광역시,북구 태전로 52,35.9250119273152,128.54407854618685,08:30 ~ 18:30
중동점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-766-8584,경기도,부천시 원미구 부일로 380,37.48705807813124,126.77226338831868,09:00 ~ 18:30
노변점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-794-3883,대구광역시,수성구 고산로 71,35.8370897436848,128.703748858752,08:30 ~ 18:00
대명점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-653-8285,대구광역시,남구 대명로 85,35.8398418607327,128.56724325143,08:30 ~ 18:30
본리점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-562-0303,대구광역시,달서구 용산로 14-1,35.8386832530877,128.531017568263,09:00 ~ 18:00
중리점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-566-7999,대구광역시,서구 평리로 249,35.8629780527189,128.550712103081,08:30 ~ 18:30
신천동부점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-741-0120,대구광역시,동구 동부로 61,35.87530983997484,128.6192324574742,09:00 ~ 18:00
들안길 상동점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-764-0082,대구광역시,수성구 들안로 95,35.8384000616492,128.61621534473,09:00 ~ 18:00
화원점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-636-9002,대구광역시,달성군 화원읍 사문진로 361,35.80746802087562,128.48949317207732,09:00 ~ 18:30
신천점 기아오토큐,기아,모든 수리,031-311-5104,대구광역시,동구 국채보상로 839,35.8675898661479,128.622631376346,09:00 ~ 18:00
용계점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-984-8206,대구광역시,동구 동촌로 356,35.8768976865572,128.678173878346,08:30 ~ 18:00
만촌점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-746-5777,대구광역시,수성구 무열로 79,35.865455941841,128.649361331995,09:00 ~ 18:00
동천점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-326-0303,대구광역시,북구 팔거천동로26길 4-20,35.9347939983066,128.556413085498,08:30 ~ 18:30
평리점 기아오토큐,기아,고전압배터리 제외 모든 수리,053-559-1030,대구광역시,서구 북비산로 231-4,35.8795014951969,128.558510547927,09:00 ~ 18:30
고성점 기아오토큐㈜,기아,고전압배터리 제외 모든 수리,053-359-0330,경상남도,고성군 고성읍 남해안대로 2562,34.97231579622566,128.3355972553411,08:30 ~ 18:00
신당점 기아오토큐,기아,고전압배터리 제외 모든 수리,02-2231-8582,서울,중구 다산로40길 15,37.5639831864416,127.016864754223,09:00 ~ 18:00
현풍점 기아오토큐㈜,기아,고전압배터리 제외 모든 수리,053-614-0085,대구광역시,달성군 현풍읍 현풍동로18길 29,35.70051825723654,128.45265741859117,09:00 ~ 18:30
대전서비스센터 기아 오토큐,기아,모든 수리,042-621-8585,대전광역시,대덕구 대화로50번길 89,36.3693124075731,127.419042827865,08:30 ~ 17:30
북대전서비스 기아오토큐,기아,고전압배터리 제외 모든 수리,042-931-8282,대전광역시,대덕구 벚꽃길 106,36.4297086725155,127.423103007638,08:30 ~ 17:30
도안점 기아오토큐㈜,기아,고전압배터리 제외 모든 수리,042-532-8585,대전광역시,서구 도안동로12번길 26,36.30645063571114,127.35419638280956,09:00 ~ 18:00
갈마점 기아오토큐㈜,기아,고전압배터리 제외 모든 수리,042-536-8570,대전광역시,서구 신갈마로 177,36.3494782858321,127.367932130675,08:30 ~ 17:00
관저점 기아오토큐㈜,기아,고전압배터리 제외 모든 수리,042-541-8001,대전광역시,서구 구봉산북로21번길 64-9,36.2972753634818,127.32545784682809,08:30 ~ 18:00
대흥점 기아오토큐,기아,고전압배터리 제외 모든 수리,042-254-8572,대전광역시,중구 대흥로 56,36.3234600682817,127.419211490895,09:00 ~ 18:00
가양점 기아오토큐㈜,기아,고전압배터리 제외 모든 수리,042-631-1993,대전광역시,동구 가양로 4,36.33839508309465,127.43810687913424,08:30 ~ 18:00
안영점 기아오토큐㈜,기아,모든 수리,042-584-0050,대전광역시,중구 대둔산로 223,36.2901191911706,127.380655167355,09:00 ~ 18:00
구암점 기아오토큐,기아,고전압배터리 제외 모든 수리,042-825-8585,대전광역시,유성구 유성대로 640,36.351058258443366,127.32858922354328,08:30 ~ 17:50
송촌점 기아오토큐,기아,고전압배터리 제외 모든 수리,042-673-3436,대전광역시,대덕구 선비마을로6번길 7-23,36.3625494934085,127.447035548847,08:50 ~ 18:00
덕암점 기아오토큐,기아,고전압배터리 제외 모든 수리,042-936-5757,대전광역시,대덕구 덕암로 264,36.4437788617219,127.425787117731,08:30 ~ 18:00
노은점 기아오토큐㈜,기아,고전압배터리 제외 모든 수리,042-477-8024,대전광역시,유성구 노은서로76번길 27,36.3674783010764,127.314286254431,08:30 ~ 18:00
목동점 기아오토큐㈜,기아,모든 수리,042-226-8031,서울,양천구 신목로 41,37.5190390523849,126.872940973339,08:30 ~ 18:00
테크노밸리점 기아오토큐㈜,기아,고전압배터리 제외 모든 수리,042-934-8588,대전광역시,유성구 테크노5로 40,36.4282537265832,127.392091824316,08:30 ~ 18:00
부산서비스센터 기아 오토큐,기아,모든 수리,051-314-8585,부산광역시,사상구 가야대로 141,35.14993470364558,128.9885049426786,08:30 ~ 17:30
㈜현대기아남구정비서비스,기아,고전압배터리 제외 모든 수리,051-621-9204,부산광역시,남구 신선로 340,35.11675930879957,129.09593916999415,N
중부산서비스 기아오토큐,기아,고전압배터리 제외 모든 수리,051-892-1649,부산광역시,부산진구 가야대로 561,35.154476862338505,129.03332263168448,08:30 ~ 18:00
에이플러스모터스 기아오토큐,기아,모든 수리,051-521-4972,부산광역시,금정구 공단로 49,35.218447019816026,129.11290121958976,08:30 ~ 17:30
남부산서비스 기아오토큐㈜,기아,모든 수리,051-265-4477,부산광역시,사하구 하신중앙로 107,35.0885771822814,128.964669458424,08:30 ~ 17:30
동부산종합서비스 기아오토큐,기아,고전압배터리 제외 모든 수리,051-702- 5600,부산광역시,해운대구 해운대로 1083,35.182249964436444,129.19960982794413,08:30 ~ 17:30
안락점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-532-8285,부산광역시,동래구 충렬대로 498,35.19411627431444,129.11206439318943,09:00 ~ 18:00
남산점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-514-8285,부산광역시,금정구 금강로 600,35.2610401321073,129.088007407702,09:00 ~ 18:00
연산점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-864-9098,부산광역시,연제구 반송로 110,35.1927447936688,129.090464420602,09:00 ~ 18:00
하단점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-208-8528,부산광역시,사하구 하신번영로 381-2,35.1151294955131,128.96001176269,08:30 ~ 18:30
정관점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-728-4545,부산광역시,기장군 정관읍 용수로 72,35.3283351421707,129.17417685724,08:30 ~ 18:00
모라점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-325-6677,부산광역시,사상구 백양대로 851,35.18292767202053,128.98861044514538,09:00 ~ 18:30
거제점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-862-8554,부산광역시,연제구 거제대로 144,35.1812565431613,129.069925711752,08:30 ~ 18:00
괘법점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-315-0025,부산광역시,사상구 새벽로 189,35.15813698788906,128.9835175534336,08:30 ~ 18:00
주례점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-315-8285,부산광역시,사상구 가야대로 336,35.1505345173391,129.009331587958,08:30 ~ 18:30
영주점 기아오토큐,기아,모든 수리,054-635-5710,경상북도,영주시 신재로 21,36.830788798051486,128.61043493438055,09:00 ~ 18:00
명지점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-292-8080,부산광역시,강서구 새진목길 94,35.1141138764657,128.923851963893,08:30 ~ 18:00
재송점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-782-0835,부산광역시,해운대구 해운대로61번길 18,35.19193907760504,129.12165064594578,08:30 ~ 18:00
당감점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-891-9119,부산광역시,부산진구 동평로 53,35.16520275418831,129.03540259233085,08:30 ~ 19:00
영도점 기아오토큐,기아,모든 수리,051-403-8286,부산광역시,영도구 태종로 156,35.0931740556144,129.045783079289,09:00 ~ 18:00
부곡점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-515-8514,부산광역시,금정구 서부곡로 20,35.2265005962962,129.089911299237,09:00 ~ 18:00
다대점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-263-7770,부산광역시,사하구 다대로 605,35.05263028266122,128.97128854265762,09:00 ~ 18:00
사직점 기아오토큐,기아,고전압배터리 제외 모든 수리,02-730-5500,부산광역시,동래구 미남로 17,35.19569197629389,129.07146444550213,09:00 ~ 18:00
만덕점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-335-8297,부산광역시,북구 만덕3로 12,35.212430627517804,129.02510439401286,08:30 ~ 18:00
서대신점 기아오토큐,기아,모든 수리,051-255-8285,부산광역시,서구 보수대로 228,35.1150122728265,129.018965513105,08:30 ~ 18:00
우동점 기아오토큐㈜,기아,고전압배터리 제외 모든 수리,051-744-4123,부산광역시,해운대구 우동1로 9-7,35.1624666043366,129.154797063711,09:00 ~ 18:00
화명점 기아오토큐,기아,모든 수리,051-361-5555,부산광역시,북구 금곡대로 418,35.24561632016285,129.01308809462134,08:30 ~ 18:30
기장점 기아오토큐,기아,고전압배터리 제외 모든 수리,051-724-2291,부산광역시,기장군 기장읍 대청로 33,35.2380721793773,129.213883843467,08:30 ~ 18:00
망미점 기아오토큐,기아,모든 수리,051-751-0082,부산광역시,수영구 연수로 290-1,35.1727731614777,129.102451139689,09:00 ~ 18:00
중동점 기아오토큐㈜,기아,고전압배터리 제외 모든 수리,032-668-2758,경기도,부천시 원미구 부일로 380,37.48705807813124,126.77226338831868,09:00 ~ 18:30
민락점 기아오토큐,기아,고전압배터리 제외 모든 수리,031-851-2290,부산광역시,수영구 광남로 232,35.1587583231359,129.124146100694,09:00 ~ 18:00
